user,risk,z_rule,z_lm,z_sim,z_peer,rule,lm,sim,peer,len,is_malicious,scenario
JTM0223,0.3788033022258304,0.07389630026519643,0.4479539185355094,0.7167753394102354,0.5364010904006076,50.558440891549445,5.741616134649891,0.8922690676183643,109.33668019732164,2878,True,3
MCD0125,0.37760020702640285,0.1914918653140543,0.5253625480028291,0.6318286830057728,0.2531585369918139,131.01508626207846,6.239331827027937,0.7938173164498546,51.602270192298676,2694,False,0
CQW0652,0.37678229819442044,0.09968986054356338,0.7432638011668797,0.5563450151365938,0.3277822663964711,68.20590345782664,7.640375532812391,0.7063330104053802,66.81310958666846,4084,True,2
MYD0978,0.3747939952994769,0.23725040638522527,0.24128418839710358,0.6285593740361559,0.4966476770461804,162.32220834705157,4.4127879595838655,0.7900282421437731,101.23359032582496,4141,True,1
JGT0221,0.3714944897102062,0.128251573794974,0.27048559007643624,0.742289860869122,0.5368285130643259,87.74728355399552,4.600544750464325,0.9218399703963803,109.42380338914282,3193,True,3
HDH0928,0.3686531077754597,0.21414475167329114,0.6517988570911197,0.42302155865549657,0.31253364016030083,146.51375956380357,7.052281695184053,0.5518133586853033,63.704923939641766,8245,False,0
PMV0850,0.3685976147319426,0.1388580539601647,0.6388606883159853,0.5780102520537707,0.27186461647491306,95.0040352259293,6.969092912817887,0.7314426569089552,55.41520172206459,2655,False,0
FMG0527,0.3673744894716361,0.23620254631759935,0.32718248101644964,0.5757002677532597,0.4235460520199434,161.60528245087608,4.965089795688317,0.7287654238172343,86.33300727251887,1388,True,1
RAB0589,0.36671136864301207,0.19667130114598813,0.635893218819208,0.3732823094592759,0.4502908470397082,134.55875758825624,6.950012919471373,0.49416640243715193,91.78450085139104,910,True,1
KPC0073,0.36362201255031057,0.200278205691746,0.38304909466271864,0.5644135509126319,0.438650157419403,137.0265329656935,5.324296391685583,0.7156843081508084,89.41173468616748,1688,True,1
KKW0879,0.36188625671201624,0.24646069909947768,0.37405408810160623,0.5403834647865505,0.35596862170177496,168.6237151629038,5.266461032122742,0.6878338410461546,72.5584418969411,14132,False,0
GZC0735,0.3549729709458643,0.20979743074468168,0.5541353019800807,0.480845275628708,0.2667707956319898,143.53940540240566,6.424332533873636,0.6188300776009859,54.376908790800776,8292,False,0
JRG0207,0.35296867182788105,0.17804508737368036,0.1747493073179045,0.7036255076359783,0.4726293233722229,121.81505696101235,3.98498740773964,0.8770286329674378,96.3378376856609,4493,True,1
ATE0869,0.35120053035258886,0.2937182035906151,0.4577031784750945,0.37857827463813953,0.3168536304119267,200.95639946405004,5.8043011310694785,0.5003043373254189,64.5854840299369,12055,False,0
RKD0604,0.35037672527786307,0.20324936732146745,0.09804717768990866,0.7057419013077009,0.4868804498957944,139.05934515109948,3.4918143104070536,0.87948149776474,99.24269916160532,2587,True,1
TAP0551,0.34746440879824975,0.20324936732146745,0.4231425278177317,0.4831109205749893,0.40505617441579406,139.05934515109948,5.582085878205104,0.6214559221242291,82.56414499637648,2660,True,1
JMB0308,0.3471599435132203,0.22593950633167306,0.18746994424983243,0.5957890143973958,0.46895265687490423,154.58350600694163,4.066777521602038,0.7520479445144448,95.58840872997158,3624,True,1
LQC0479,0.34668539414827626,0.22593950633167306,0.05495759300927718,0.6751694496841103,0.5101714039514934,154.58350600694163,3.2147604131712533,0.8440485386906863,103.99018316313223,3756,True,1
SAA0999,0.3451686265110109,0.21467096962233076,0.3643237941089851,0.49646447494615414,0.41546240735828677,146.87378785990384,5.2038979814021,0.6369324678508248,84.68528714849704,19285,False,0
BMG0917,0.3402896119379861,0.18556725172536317,0.31771772107576185,0.5569549110219524,0.4218695951813362,126.96157851061953,4.904234054158102,0.7070398695153859,85.99128868076413,17829,False,0
MAS0025,0.33879193430951327,0.21592155793309079,0.09796907589517544,0.6499347633494285,0.4689720341325651,147.72941655798905,3.4913121378571828,0.8148019601319219,95.59235847030934,4105,True,1
ABC0174,0.33674591445825364,0.23234626303964806,0.46625340084598804,0.4427274792285836,0.26583239510700607,158.9668868956226,5.8592766535222065,0.5746521903818744,54.18563103254618,7000,True,2
HJB0742,0.3316345312143439,0.20812070682524347,0.36450627561957927,0.4728901414958217,0.381749719909168,142.39222283889254,5.205071286135907,0.6096102104594948,77.8135014788153,4469,True,1
FTM0406,0.32930053724387115,0.20324936732146745,0.09998375624066531,0.6361416529014207,0.4597908389453061,139.05934515109948,3.504265965227286,0.7988159762786987,93.7209204363769,3114,True,1
BTR0403,0.32907515711064783,0.13128604807993022,0.520351533127787,0.5233340723737363,0.2777127543978949,89.82341305198531,6.2071124122777865,0.6680738809671081,56.60724998087284,5405,False,0
JLM0364,0.32834341603743267,0.047820306450865976,0.21224033681794077,0.7367856436367373,0.5504721012287589,32.717742680421885,4.226044171487849,0.9154606748681376,112.20482800407132,7650,True,3
ESJ0670,0.3281651292614035,0.2996866704564103,0.1564784197298089,0.4978633185924339,0.3501929832317943,205.03991079228356,3.8675107448811454,0.6385537041939182,71.38117147816548,9295,False,0
BAJ0654,0.326291200852559,0.1606458688063946,0.18185198260860053,0.6918451639640963,0.3513411054483804,109.91084307836448,4.030655610036616,0.8633754120761831,71.61519760873982,4960,False,0
AKR0057,0.32456951455729455,0.09765667633758048,0.5409274368101084,0.5446957975349906,0.2743160485099534,66.81483755695051,6.339409679624111,0.6928317624320627,55.91488646401859,4697,True,2
BIH0745,0.32452380144330717,0.16364005288516717,0.35533747686282235,0.5434322500873988,0.3476148159655077,111.9594067848257,5.14611849168783,0.6913673321158462,70.85565381063304,2534,True,1
OLW0689,0.3242117476804837,0.12835177843013568,0.6624898678279431,0.39768834859374147,0.27300650396270304,87.81584165644043,7.121021884071464,0.5224525927780007,55.647957004087914,6716,False,0
BLS0678,0.3241459778369301,0.1523837867337533,0.5148601213002484,0.41974092249020717,0.36856805507218243,104.2580839197642,6.171804180383172,0.5480111563492674,75.1266324575883,2904,True,1
AJR0932,0.3191399487249734,0.20324936732146745,0.04004412146857237,0.6394609391018773,0.46644095151468423,139.05934515109948,3.118870990186754,0.802662973357765,95.0764382462517,2199,True,1
PMC0328,0.3098635749460159,0.16302633590720245,0.7714054892038382,0.29203316012741853,0.115757684736751,111.53951332002143,7.8213186633443055,0.4,23.59533040283728,4446,False,0
BJM0111,0.3069055829301897,0.19797130060007997,0.18799685763834115,0.5378399661381913,0.37105133085294434,135.44819244930983,4.070165426332939,0.6848859687386986,75.63280803169114,15634,False,0
XWD0923,0.30066895269364075,0.18844761957729522,0.2659786366725518,0.47807944846653677,0.35049543607718725,128.93227132291466,4.571566309050671,0.6156245302719814,71.44282159525753,10657,False,0
GCL0016,0.3004928143942833,0.17336572471303666,0.48858484576627337,0.40598481686827953,0.21288900759162696,118.61352617206563,6.002861556740192,0.5320680604693147,43.393978418625025,6087,False,0
SBN0971,0.2982628277207634,0.17708780399855137,0.2920148240601811,0.5241657545864611,0.25322201775127573,121.16010191232614,4.738971663230069,0.669037786713658,51.61520971762808,2259,False,0
CAM0681,0.29495434450538094,0.13342753194575752,0.6179499003733983,0.3318427502142041,0.23355109399231488,91.28857551698127,6.834642433967733,0.44613864774951495,47.605610299004375,5686,False,0
JDF0593,0.29317074472147747,0.18206700182190874,0.1731922154842061,0.5497732143323052,0.32174798208530964,124.56677420763874,3.9749757456621895,0.6987164034087233,65.58311839955802,8363,False,0
IIW0249,0.29298119402811257,0.1775796520084506,0.31394831986267135,0.4544295786782166,0.3036818305509592,121.4966149508257,4.879997865666791,0.5882147275308222,61.90062582439866,11534,False,0
LCC0819,0.29105064707456574,0.0592993254257896,0.4950798512135143,0.5137345968920001,0.2658753162569801,40.571468783810964,6.044622613038669,0.6569482497594924,54.19437981425523,2858,True,2
HWW0436,0.28891185976385897,0.19668058691485996,0.6424632283183419,0.26902448690525826,0.09660571738621378,134.56511073442127,6.992256230705455,0.37333333333333335,19.691511848346025,7992,False,0
IKR0401,0.28769553598503517,0.11540404260121055,0.5924436929611886,0.35808116508265336,0.22349926054433225,78.95724746110398,6.670644701809648,0.4765485308576273,45.55670674760031,4843,True,2
BBS0422,0.28560383444215076,0.14857371552288384,0.42833214058917163,0.4293553291190248,0.22112725223604465,101.65130578045236,5.615453627143246,0.5591540925061225,45.073211246808285,5304,False,0
DMK0257,0.28459265569172704,0.21880035920024574,0.5455060083195683,0.24601581368309802,0.17644904617960358,149.69903754282367,6.368848605291892,0.3466666666666667,35.966282094716455,7118,False,0
WIF0691,0.283110835561891,0.0898622973450242,0.2591769776115616,0.5202852870728881,0.4350613288889795,61.4820719358401,4.527833556356873,0.6645403898974167,88.68021007830197,17713,False,0
RUM0880,0.2809940847162618,0.21120036845508502,0.5006424573506038,0.2922908838818036,0.15541816595770785,144.49926865741844,6.080388604298296,0.4002986975121907,31.679477563106975,10202,False,0
AJD0074,0.27719360318780417,0.13112914069744402,0.6505170271635458,0.2611222001927505,0.19571994285286504,89.71606001002777,7.044039889660514,0.36417471546640146,39.8943424666788,5792,False,0
JCR0172,0.27621730559644536,0.16651744875012256,0.4580517350129572,0.3499047622350168,0.20349192356700446,113.92806622024878,5.806542251468703,0.4670722169839394,41.47853493952962,7850,False,0
VFM0814,0.27264228953423975,0.10783952685929411,0.5099058445926411,0.3937187184869952,0.1939708683349671,73.78174989710749,6.139949576074486,0.5178518580105299,39.53782193637588,3806,False,0
SBH0537,0.270689148077414,0.2073002689085866,0.4630717620251403,0.29203316012741853,0.14764265384731098,141.83089484593998,5.838819611723221,0.4,30.094565272287554,8054,False,0
GHL0460,0.26895446881616014,0.1460965227697678,0.13247968029708693,0.5277445183450169,0.3472252937505428,99.95645769014305,3.713205607389979,0.6731855139340281,70.77625601184117,745,True,1
DPM0423,0.26780611358016515,0.15005175296664572,0.686933184440463,0.24601581368309802,0.05929881389759854,102.66255084235334,7.278185527654022,0.3466666666666667,12.087103414275386,8406,False,0
BQS0525,0.2664650466587988,0.12118985969570621,0.22684252597608917,0.5455820323038583,0.2415005967288925,82.91579329535526,4.319932136396869,0.6938588936769465,49.225987762793245,1093,False,0
JMD0520,0.2657674248225284,0.20807759651574725,0.4872202170826793,0.24601581368309802,0.1572559291927942,142.36272758640143,5.994087378528179,0.3466666666666667,32.05407585291091,5784,False,0
RHO0732,0.2637944383632413,0.16347345664468357,0.561842050385567,0.24601581368309802,0.16355128138319988,111.84542481080241,6.473884756216487,0.3466666666666667,33.337281501612765,8619,False,0
CSC0217,0.26333788577885653,0.04110069431287587,0.1848857861740625,0.5982965648778442,0.4023087306628839,28.12031206652797,4.0501621127678185,0.7549541534977404,82.00412305692122,2473,True,3
ESR0693,0.2630368759079184,0.06974596333903796,0.5623716663143743,0.38216668511589796,0.18081657353635908,47.7188594320156,6.477290037520583,0.5044632449316774,36.856531854466176,2773,False,0
HVF0067,0.262169529260607,0.17136826924785367,0.5693447362375458,0.29203316012741853,0.04496656188067789,117.24690519500002,6.522124913795935,0.4,9.165705819592763,8702,False,0
MGS0974,0.2587931908196311,0.18140413382822423,0.4257068012157154,0.29521960375575024,0.1819018407084049,124.11325255422273,5.598573434159869,0.4036930347642561,37.077746001570176,6041,False,0
JFC0557,0.25862538086572584,0.14382947722548686,0.5937591868856363,0.24601581368309802,0.1389186611841954,98.4053883167422,6.679102957354685,0.3466666666666667,28.31632057271308,10386,False,0
EZT0640,0.25812367148429494,0.004871339503776018,0.9344325599793749,0.23585527134709575,0.06883203900090396,3.3328776877930606,8.8695368266909,0.3348907683777653,14.030297048708016,2213,False,0
BRS0734,0.2570870762473894,0.13312753121076146,0.17133799215494974,0.5158585668394945,0.2706921574814749,91.083320729214,3.9630536117283497,0.6594098953334449,55.17621493343915,3821,False,0
KLH0596,0.25473044969937564,0.1460965227697678,0.08923662937771067,0.5039263865926353,0.3497527871184501,99.95645769014305,3.4351649654488514,0.6455806983963908,71.29144462538657,959,True,1
WXH0872,0.2536939741860013,0.17360887382698245,0.5554101109942602,0.24601581368309802,0.0777629935705452,118.77988416375322,6.43252919690085,0.3466666666666667,15.85072758308369,9410,False,0
VSS0154,0.2531138975171502,0.11603945254078711,0.5813204686539714,0.29203316012741853,0.11617155158790941,79.3919828369847,6.599125501358228,0.4,23.679690461679787,4140,True,2
PPF0435,0.252704475479012,0.1331074127414641,0.14170472120915076,0.4943246786287219,0.31692930988943796,91.06955605578449,3.772520023061194,0.6344524797793454,64.60091006649466,3703,True,1
DCH0843,0.25114349310207024,0.08736338390065318,0.2676337705438025,0.4263096988455027,0.3739597381444852,59.77236296236076,4.5822083538249645,0.5556242580602274,76.22563978317261,1049,True,1
JNJ0556,0.2511007077340002,0.19441862415629738,0.39474064094387545,0.29203316012741853,0.14251226567234337,133.0175189061801,5.399469742413264,0.4,29.04881868225803,19402,False,0
VSA0230,0.24569101533472676,0.04578621891939304,0.5445333600151515,0.34763168524443483,0.2104128963522033,31.326058741454133,6.3625947505523825,0.4644377588459039,42.88926322031015,4094,False,0
MSO0222,0.24567576035396763,0.11132696594017653,0.1167394730755568,0.5238656983631016,0.3122043651467351,76.16778927933507,3.61200050675265,0.6686900265793674,63.63780655770595,4939,True,3
HRD0635,0.243795130148852,0.0,1.0,0.15068634379624876,0.04082362799859874,0.0,9.291117004920238,0.23618140867559456,8.321235804430723,624,False,0
CFM0767,0.24208189308423303,0.12974550514562516,0.5858770049706415,0.29203316012741853,0.0,88.76940292420575,6.628422746940578,0.4,0.0,4137,False,0
BBS0039,0.24072420899027713,0.035767038099844516,0.24834918936878572,0.5233971927696693,0.30598838456109884,24.47112609355449,4.458213926617126,0.6681470364481722,62.370779525943405,3657,True,3
CLB0774,0.23696785478615082,0.2125494590469043,0.1513700338459751,0.31322629859787543,0.28911659832483466,145.4222907397021,3.8346652619601493,0.42456249231563137,58.93173898504092,15080,False,0
BWP0202,0.23270239774252582,0.14256729751169628,0.5433248094105304,0.22300714046093784,0.07505821160337842,97.5418290015237,6.354824110442976,0.32000000000000006,15.299401558137077,6246,False,0
LCB0664,0.23267331938865943,0.09843509401074638,0.687737483345632,0.22300714046093784,0.0,67.34741609980661,7.283356943156657,0.32000000000000006,0.0,13463,False,0
THR0873,0.23252698716212447,0.22189567183932377,0.2997022233505466,0.22300714046093784,0.18717659094034134,151.81679148371208,4.7883994762106115,0.32000000000000006,38.15291846029739,20061,False,0
LIM0674,0.23230216806824788,0.12044888973312388,0.5253767998058458,0.24601581368309802,0.11695532528703086,82.40883576268868,6.23942346210861,0.3466666666666667,23.839450044241246,4775,False,0
NDM0417,0.23112986606239294,0.11866735796931917,0.6117394108279687,0.22300714046093784,0.03708837062558062,81.18994566868543,6.794710734809889,0.32000000000000006,7.559864047070276,6996,False,0
RRC0553,0.22959305161062116,0.11300858136585763,0.1468795517755002,0.48159996866115534,0.2307581102925948,77.3183185182347,3.8057927265826668,0.6197047541778407,47.036305778492384,2393,False,0
RSM0277,0.22822611687415081,0.09594007450917619,0.6704915097762294,0.22300714046093784,0.0,65.64037128781065,7.172470188864587,0.32000000000000006,0.0,5776,False,0
MDH0580,0.2277804895350381,0.09380266123531236,0.4610616105922898,0.29203316012741853,0.16692541927067048,64.17799384428993,5.825894903986233,0.4,34.025044896852165,2839,True,2
OCS0865,0.2264910096347535,0.11099012912115976,0.6317158643552756,0.22300714046093784,0.0,75.93733194462087,6.923153706440061,0.32000000000000006,0.0,9190,False,0
AHG0634,0.22270964528258308,0.01903179049531879,0.9029185797540962,0.13097244757229679,0.011800674937081007,13.021188494752172,8.666910806887326,0.21333333333333335,2.405376582557956,1046,False,0
